id,product_id,product_sku,rating,title,body,reviewer_name,verified_purchase,created_at
4446,1796,ZL01796,3,Nice finish,Feels durable. A couple of small scuffs from shipping but fine overall.,Jonas,1,2025-01-05 06:00:00
4447,1796,ZL01796,4,Worth the price,Colour is accurate and sizing feels true based on the chart.,Omar,1,2024-11-25 06:00:00
4448,1796,ZL01796,2,Love this,Good value compared with similar products I have tried.,Elena,1,2025-01-05 06:00:00
4449,1796,ZL01796,3,Arrived quickly,"Would appreciate more colour options, but this shade works for me.",Siti,1,2024-10-19 06:00:00
4450,1797,ZL01797,4,Reliable so far,Works as advertised. Battery/performance is satisfactory so far.,Uma,0,2025-07-03 23:00:00
4451,1797,ZL01797,5,Exactly as described,Packaging was neat and the item matched the listing details.,Tom,1,2025-05-27 23:00:00
4452,1797,ZL01797,3,Useful addition,I bought this as a gift and the recipient liked it immediately.,Danial,0,2025-05-19 23:00:00
4453,1797,ZL01797,4,Solid everyday pick,Packaging was neat and the item matched the listing details.,Nora,1,2025-05-25 23:00:00
4454,1798,ZL01798,3,Nice finish,Good value compared with similar products I have tried.,Quinn,1,2025-04-23 16:00:00
4455,1798,ZL01798,4,Not bad at all,Feels durable. A couple of small scuffs from shipping but fine overall.,Nora,1,2025-07-13 16:00:00
4456,1798,ZL01798,5,Love this,Packaging was neat and the item matched the listing details.,Omar,1,2025-07-19 16:00:00
4457,1799,ZL01799,3,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Victor,0,2024-09-10 10:00:00
4458,1799,ZL01799,5,Not bad at all,Packaging was neat and the item matched the listing details.,Uma,0,2024-07-27 10:00:00
4459,1799,ZL01799,3,Reliable so far,Colour is accurate and sizing feels true based on the chart.,Aisha,1,2024-09-08 10:00:00
4460,1799,ZL01799,3,Solid everyday pick,Feels durable. A couple of small scuffs from shipping but fine overall.,Siti,1,2024-09-13 10:00:00
4461,1800,ZL01800,4,Worth the price,Feels durable. A couple of small scuffs from shipping but fine overall.,Quinn,1,2024-11-20 23:00:00
4462,1800,ZL01800,4,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Kai,1,2024-10-29 23:00:00
4463,1801,ZL01801,4,Arrived quickly,Material quality is better than I expected at this price point.,Elena,0,2025-05-28 20:00:00
4464,1801,ZL01801,3,Worth the price,I bought this as a gift and the recipient liked it immediately.,Zara,1,2025-05-15 20:00:00
4465,1801,ZL01801,5,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Wei,1,2025-05-10 20:00:00
4466,1801,ZL01801,4,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Danial,1,2025-06-11 20:00:00
4467,1802,ZL01802,3,Good build quality,Works as advertised. Battery/performance is satisfactory so far.,Kai,1,2025-03-21 17:00:00
4468,1802,ZL01802,2,Reliable so far,"Would appreciate more colour options, but this shade works for me.",Priya,1,2025-02-24 17:00:00
4469,1803,ZL01803,3,Not bad at all,I bought this as a gift and the recipient liked it immediately.,Lina,1,2024-07-21 11:00:00
4470,1804,ZL01804,2,Solid everyday pick,"Would appreciate more colour options, but this shade works for me.",Omar,1,2024-04-07 04:00:00
4471,1804,ZL01804,3,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Victor,1,2024-05-13 04:00:00
4472,1804,ZL01804,5,Worth the price,Packaging was neat and the item matched the listing details.,Marcus,1,2024-05-06 04:00:00
4473,1804,ZL01804,4,Happy with it,Used it for two weeks and it holds up well for daily use.,Yasmin,1,2024-04-28 04:00:00
4474,1805,ZL01805,2,Useful addition,Packaging was neat and the item matched the listing details.,Ravi,0,2024-04-27 23:00:00
4475,1805,ZL01805,5,Reliable so far,Instructions were clear and setup took only a few minutes.,Hassan,0,2024-05-17 23:00:00
4476,1806,ZL01806,2,Better than expected,Material quality is better than I expected at this price point.,Omar,1,2025-06-12 18:00:00
4477,1806,ZL01806,3,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Yasmin,1,2025-07-17 18:00:00
4478,1806,ZL01806,5,Exactly as described,"Would appreciate more colour options, but this shade works for me.",Omar,0,2025-05-26 18:00:00
4479,1807,ZL01807,5,Love this,"Would appreciate more colour options, but this shade works for me.",Jonas,0,2024-09-09 22:00:00
4480,1808,ZL01808,4,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Ivy,0,2024-06-08 00:00:00
4481,1808,ZL01808,5,Decent for the money,Colour is accurate and sizing feels true based on the chart.,Siti,1,2024-05-22 00:00:00
4482,1809,ZL01809,4,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Hassan,1,2025-05-14 15:00:00
4483,1809,ZL01809,3,Decent for the money,I bought this as a gift and the recipient liked it immediately.,Zara,0,2025-05-28 15:00:00
4484,1809,ZL01809,4,Happy with it,"Would appreciate more colour options, but this shade works for me.",Uma,1,2025-06-29 15:00:00
4485,1810,ZL01810,5,Would buy again,Instructions were clear and setup took only a few minutes.,Victor,0,2025-03-19 02:00:00
4486,1810,ZL01810,5,Better than expected,"Would appreciate more colour options, but this shade works for me.",Victor,1,2025-04-06 02:00:00
4487,1810,ZL01810,3,Better than expected,Instructions were clear and setup took only a few minutes.,Siti,0,2025-06-16 02:00:00
4488,1810,ZL01810,3,Decent for the money,"Would appreciate more colour options, but this shade works for me.",Aisha,1,2025-04-19 02:00:00
4489,1811,ZL01811,3,Worth the price,I bought this as a gift and the recipient liked it immediately.,Priya,1,2024-04-14 10:00:00
4490,1811,ZL01811,3,Would buy again,Colour is accurate and sizing feels true based on the chart.,Jonas,0,2024-03-28 10:00:00
4491,1812,ZL01812,3,Arrived quickly,Good value compared with similar products I have tried.,Ben,0,2024-04-11 00:00:00
4492,1812,ZL01812,3,Love this,Instructions were clear and setup took only a few minutes.,Uma,1,2024-07-07 00:00:00
4493,1812,ZL01812,3,Better than expected,Used it for two weeks and it holds up well for daily use.,Victor,1,2024-04-05 00:00:00
4494,1813,ZL01813,4,Happy with it,Colour is accurate and sizing feels true based on the chart.,Lina,1,2024-07-08 22:00:00
4495,1814,ZL01814,4,Worth the price,Packaging was neat and the item matched the listing details.,Aisha,1,2024-10-16 03:00:00
4496,1814,ZL01814,3,Reliable so far,"Would appreciate more colour options, but this shade works for me.",Nora,1,2024-11-07 03:00:00
4497,1815,ZL01815,5,Arrived quickly,Material quality is better than I expected at this price point.,Omar,1,2024-03-26 22:00:00
4498,1815,ZL01815,4,Love this,I bought this as a gift and the recipient liked it immediately.,Yasmin,1,2024-03-06 22:00:00
4499,1815,ZL01815,4,Exactly as described,Material quality is better than I expected at this price point.,Uma,1,2024-02-22 22:00:00
4500,1815,ZL01815,4,Solid everyday pick,Packaging was neat and the item matched the listing details.,Siti,1,2024-02-21 22:00:00
4501,1816,ZL01816,5,Nice finish,"Would appreciate more colour options, but this shade works for me.",Ivy,1,2025-03-19 00:00:00
4502,1816,ZL01816,5,Nice finish,Instructions were clear and setup took only a few minutes.,Kai,1,2025-01-01 00:00:00
4503,1816,ZL01816,3,Reliable so far,Instructions were clear and setup took only a few minutes.,Lina,1,2025-01-10 00:00:00
4504,1817,ZL01817,4,Would buy again,"Would appreciate more colour options, but this shade works for me.",Ivy,0,2025-06-06 23:00:00
4505,1817,ZL01817,3,Better than expected,"Would appreciate more colour options, but this shade works for me.",Priya,1,2025-04-23 23:00:00
4506,1818,ZL01818,4,Solid everyday pick,Material quality is better than I expected at this price point.,Victor,1,2025-07-24 02:00:00
4507,1818,ZL01818,3,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Uma,1,2025-05-11 02:00:00
4508,1818,ZL01818,3,Useful addition,Instructions were clear and setup took only a few minutes.,Grace,1,2025-08-05 02:00:00
4509,1818,ZL01818,5,Worth the price,I bought this as a gift and the recipient liked it immediately.,Aisha,0,2025-05-20 02:00:00
4510,1819,ZL01819,4,Solid everyday pick,Instructions were clear and setup took only a few minutes.,Kai,1,2024-07-29 05:00:00
4511,1820,ZL01820,3,Would buy again,"Would appreciate more colour options, but this shade works for me.",Uma,0,2024-11-02 17:00:00
4512,1821,ZL01821,4,Solid everyday pick,Material quality is better than I expected at this price point.,Ivy,0,2025-03-31 07:00:00
4513,1821,ZL01821,4,Would buy again,Used it for two weeks and it holds up well for daily use.,Yasmin,1,2025-02-02 07:00:00
4514,1821,ZL01821,4,Exactly as described,Feels durable. A couple of small scuffs from shipping but fine overall.,Aisha,1,2025-03-23 07:00:00
4515,1821,ZL01821,4,Exactly as described,"Would appreciate more colour options, but this shade works for me.",Grace,0,2025-03-27 07:00:00
4516,1822,ZL01822,2,Better than expected,Feels durable. A couple of small scuffs from shipping but fine overall.,Nora,0,2024-04-05 04:00:00
4517,1822,ZL01822,2,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Jonas,0,2024-03-01 04:00:00
4518,1823,ZL01823,4,Solid everyday pick,Instructions were clear and setup took only a few minutes.,Elena,0,2025-02-22 18:00:00
4519,1823,ZL01823,4,Better than expected,Packaging was neat and the item matched the listing details.,Priya,1,2025-01-17 18:00:00
4520,1823,ZL01823,4,Good build quality,Colour is accurate and sizing feels true based on the chart.,Nora,0,2025-02-23 18:00:00
4521,1823,ZL01823,3,Good build quality,Instructions were clear and setup took only a few minutes.,Lina,1,2025-01-26 18:00:00
4522,1824,ZL01824,4,Reliable so far,Material quality is better than I expected at this price point.,Elena,1,2024-07-16 09:00:00
4523,1824,ZL01824,2,Happy with it,Instructions were clear and setup took only a few minutes.,Wei,1,2024-07-20 09:00:00
4524,1825,ZL01825,3,Useful addition,Instructions were clear and setup took only a few minutes.,Tom,1,2025-02-12 12:00:00
4525,1825,ZL01825,3,Love this,Material quality is better than I expected at this price point.,Victor,1,2025-03-04 12:00:00
4526,1825,ZL01825,4,Exactly as described,Packaging was neat and the item matched the listing details.,Wei,1,2025-03-03 12:00:00
4527,1826,ZL01826,4,Would buy again,"Would appreciate more colour options, but this shade works for me.",Marcus,1,2024-07-05 02:00:00
4528,1827,ZL01827,3,Love this,Good value compared with similar products I have tried.,Victor,1,2025-01-25 06:00:00
4529,1827,ZL01827,5,Useful addition,Good value compared with similar products I have tried.,Danial,1,2025-02-23 06:00:00
4530,1827,ZL01827,3,Arrived quickly,Material quality is better than I expected at this price point.,Victor,1,2024-11-24 06:00:00
4531,1828,ZL01828,5,Reliable so far,Used it for two weeks and it holds up well for daily use.,Siti,0,2024-09-19 17:00:00
4532,1828,ZL01828,4,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Nora,1,2024-07-21 17:00:00
4533,1829,ZL01829,4,Not bad at all,Packaging was neat and the item matched the listing details.,Ben,1,2025-02-26 07:00:00
4534,1829,ZL01829,5,Not bad at all,Used it for two weeks and it holds up well for daily use.,Ben,0,2025-02-04 07:00:00
4535,1829,ZL01829,4,Good build quality,I bought this as a gift and the recipient liked it immediately.,Omar,1,2025-02-13 07:00:00
4536,1830,ZL01830,5,Would buy again,Material quality is better than I expected at this price point.,Jonas,1,2024-06-11 02:00:00
4537,1830,ZL01830,3,Better than expected,"Would appreciate more colour options, but this shade works for me.",Zara,1,2024-07-09 02:00:00
4538,1830,ZL01830,3,Worth the price,Good value compared with similar products I have tried.,Kai,0,2024-04-23 02:00:00
4539,1831,ZL01831,5,Decent for the money,Used it for two weeks and it holds up well for daily use.,Wei,1,2024-06-14 18:00:00
4540,1832,ZL01832,2,Arrived quickly,Material quality is better than I expected at this price point.,Zara,1,2024-05-14 00:00:00
4541,1832,ZL01832,3,Useful addition,Packaging was neat and the item matched the listing details.,Tom,1,2024-02-22 00:00:00
4542,1832,ZL01832,5,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Farid,1,2024-03-05 00:00:00
4543,1832,ZL01832,3,Worth the price,Good value compared with similar products I have tried.,Elena,1,2024-03-20 00:00:00
4544,1833,ZL01833,3,Not bad at all,Feels durable. A couple of small scuffs from shipping but fine overall.,Chloe,0,2024-07-25 16:00:00
4545,1833,ZL01833,3,Reliable so far,Works as advertised. Battery/performance is satisfactory so far.,Victor,0,2024-06-02 16:00:00
4546,1834,ZL01834,5,Worth the price,Good value compared with similar products I have tried.,Omar,0,2025-04-03 19:00:00
4547,1834,ZL01834,4,Would buy again,Material quality is better than I expected at this price point.,Hassan,1,2025-02-19 19:00:00
4548,1835,ZL01835,5,Happy with it,Good value compared with similar products I have tried.,Aisha,1,2025-06-06 05:00:00
4549,1835,ZL01835,3,Solid everyday pick,Good value compared with similar products I have tried.,Grace,1,2025-05-30 05:00:00
4550,1836,ZL01836,4,Useful addition,Feels durable. A couple of small scuffs from shipping but fine overall.,Marcus,0,2025-01-26 07:00:00
4551,1837,ZL01837,3,Love this,Used it for two weeks and it holds up well for daily use.,Ben,1,2024-05-10 19:00:00
4552,1837,ZL01837,4,Worth the price,Packaging was neat and the item matched the listing details.,Hassan,1,2024-04-02 19:00:00
4553,1837,ZL01837,3,Exactly as described,I bought this as a gift and the recipient liked it immediately.,Hassan,1,2024-05-10 19:00:00
4554,1838,ZL01838,3,Nice finish,I bought this as a gift and the recipient liked it immediately.,Chloe,0,2024-03-27 01:00:00
4555,1838,ZL01838,3,Better than expected,Feels durable. A couple of small scuffs from shipping but fine overall.,Siti,1,2024-05-02 01:00:00
4556,1838,ZL01838,5,Worth the price,"Would appreciate more colour options, but this shade works for me.",Grace,0,2024-04-11 01:00:00
4557,1838,ZL01838,2,Useful addition,Material quality is better than I expected at this price point.,Aisha,1,2024-06-19 01:00:00
4558,1839,ZL01839,3,Arrived quickly,Feels durable. A couple of small scuffs from shipping but fine overall.,Victor,1,2024-06-07 21:00:00
4559,1840,ZL01840,5,Would buy again,Good value compared with similar products I have tried.,Tom,1,2024-04-25 00:00:00
4560,1840,ZL01840,4,Decent for the money,Colour is accurate and sizing feels true based on the chart.,Ravi,1,2024-05-09 00:00:00
4561,1840,ZL01840,2,Love this,I bought this as a gift and the recipient liked it immediately.,Priya,0,2024-05-23 00:00:00
4562,1841,ZL01841,2,Decent for the money,I bought this as a gift and the recipient liked it immediately.,Nora,1,2025-03-20 14:00:00
4563,1842,ZL01842,4,Better than expected,Material quality is better than I expected at this price point.,Jonas,0,2024-05-14 08:00:00
4564,1842,ZL01842,2,Worth the price,Feels durable. A couple of small scuffs from shipping but fine overall.,Kai,1,2024-05-01 08:00:00
4565,1842,ZL01842,3,Worth the price,Used it for two weeks and it holds up well for daily use.,Wei,1,2024-03-29 08:00:00
4566,1843,ZL01843,4,Decent for the money,Material quality is better than I expected at this price point.,Farid,1,2024-05-19 20:00:00
4567,1843,ZL01843,5,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Kai,1,2024-05-19 20:00:00
4568,1844,ZL01844,4,Good build quality,Packaging was neat and the item matched the listing details.,Marcus,1,2025-01-02 11:00:00
4569,1844,ZL01844,5,Love this,"Would appreciate more colour options, but this shade works for me.",Ben,1,2025-03-24 11:00:00
4570,1844,ZL01844,3,Not bad at all,Packaging was neat and the item matched the listing details.,Yasmin,1,2025-01-11 11:00:00
4571,1845,ZL01845,4,Not bad at all,Colour is accurate and sizing feels true based on the chart.,Quinn,0,2025-03-23 00:00:00
4572,1845,ZL01845,5,Good build quality,Works as advertised. Battery/performance is satisfactory so far.,Omar,1,2025-07-16 00:00:00
4573,1846,ZL01846,4,Nice finish,Used it for two weeks and it holds up well for daily use.,Tom,1,2024-05-09 20:00:00
4574,1846,ZL01846,5,Not bad at all,Used it for two weeks and it holds up well for daily use.,Nora,1,2024-05-26 20:00:00
4575,1846,ZL01846,5,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Marcus,0,2024-05-12 20:00:00
4576,1846,ZL01846,4,Better than expected,"Would appreciate more colour options, but this shade works for me.",Yasmin,1,2024-02-28 20:00:00
4577,1847,ZL01847,5,Not bad at all,Works as advertised. Battery/performance is satisfactory so far.,Yasmin,1,2025-05-17 18:00:00
4578,1848,ZL01848,3,Would buy again,Works as advertised. Battery/performance is satisfactory so far.,Marcus,1,2025-06-11 16:00:00
4579,1848,ZL01848,3,Happy with it,I bought this as a gift and the recipient liked it immediately.,Tom,1,2025-06-05 16:00:00
4580,1848,ZL01848,4,Not bad at all,Used it for two weeks and it holds up well for daily use.,Chloe,1,2025-05-16 16:00:00
4581,1848,ZL01848,4,Solid everyday pick,Feels durable. A couple of small scuffs from shipping but fine overall.,Farid,1,2025-08-23 16:00:00
4582,1849,ZL01849,3,Solid everyday pick,Feels durable. A couple of small scuffs from shipping but fine overall.,Victor,1,2025-06-14 09:00:00
4583,1849,ZL01849,2,Happy with it,I bought this as a gift and the recipient liked it immediately.,Jonas,1,2025-07-17 09:00:00
4584,1849,ZL01849,2,Would buy again,Colour is accurate and sizing feels true based on the chart.,Farid,1,2025-05-17 09:00:00
4585,1849,ZL01849,4,Would buy again,Material quality is better than I expected at this price point.,Uma,1,2025-05-22 09:00:00
4586,1850,ZL01850,4,Nice finish,Instructions were clear and setup took only a few minutes.,Uma,1,2024-06-17 11:00:00
4587,1850,ZL01850,5,Nice finish,Instructions were clear and setup took only a few minutes.,Priya,0,2024-08-08 11:00:00
4588,1850,ZL01850,5,Useful addition,I bought this as a gift and the recipient liked it immediately.,Uma,1,2024-09-07 11:00:00
4589,1851,ZL01851,4,Arrived quickly,Packaging was neat and the item matched the listing details.,Ravi,1,2024-07-13 09:00:00
4590,1851,ZL01851,5,Good build quality,Works as advertised. Battery/performance is satisfactory so far.,Farid,1,2024-05-30 09:00:00
4591,1851,ZL01851,4,Not bad at all,Feels durable. A couple of small scuffs from shipping but fine overall.,Grace,0,2024-06-09 09:00:00
4592,1852,ZL01852,5,Nice finish,Material quality is better than I expected at this price point.,Ben,0,2024-07-06 17:00:00
4593,1852,ZL01852,3,Would buy again,I bought this as a gift and the recipient liked it immediately.,Farid,1,2024-04-28 17:00:00
4594,1852,ZL01852,2,Better than expected,Packaging was neat and the item matched the listing details.,Omar,1,2024-07-03 17:00:00
4595,1853,ZL01853,5,Not bad at all,I bought this as a gift and the recipient liked it immediately.,Elena,0,2025-03-28 11:00:00
4596,1853,ZL01853,4,Would buy again,Instructions were clear and setup took only a few minutes.,Quinn,0,2025-05-27 11:00:00
4597,1853,ZL01853,3,Decent for the money,Material quality is better than I expected at this price point.,Omar,1,2025-05-02 11:00:00
4598,1853,ZL01853,5,Arrived quickly,Material quality is better than I expected at this price point.,Farid,1,2025-06-18 11:00:00
4599,1854,ZL01854,3,Arrived quickly,"Would appreciate more colour options, but this shade works for me.",Elena,1,2025-03-25 02:00:00
4600,1855,ZL01855,4,Happy with it,Instructions were clear and setup took only a few minutes.,Siti,1,2024-12-09 20:00:00
4601,1855,ZL01855,3,Useful addition,Packaging was neat and the item matched the listing details.,Farid,1,2025-03-13 20:00:00
4602,1856,ZL01856,3,Useful addition,Good value compared with similar products I have tried.,Hassan,1,2025-07-18 05:00:00
4603,1857,ZL01857,2,Exactly as described,Used it for two weeks and it holds up well for daily use.,Tom,0,2024-07-19 22:00:00
4604,1857,ZL01857,4,Happy with it,I bought this as a gift and the recipient liked it immediately.,Ravi,0,2024-06-13 22:00:00
4605,1858,ZL01858,2,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Uma,1,2025-06-14 10:00:00
4606,1858,ZL01858,5,Exactly as described,Instructions were clear and setup took only a few minutes.,Jonas,1,2025-06-23 10:00:00
4607,1859,ZL01859,3,Not bad at all,Instructions were clear and setup took only a few minutes.,Elena,1,2025-06-15 20:00:00
4608,1859,ZL01859,4,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Chloe,1,2025-05-18 20:00:00
4609,1859,ZL01859,5,Reliable so far,Colour is accurate and sizing feels true based on the chart.,Victor,1,2025-04-18 20:00:00
4610,1860,ZL01860,2,Nice finish,Packaging was neat and the item matched the listing details.,Yasmin,0,2025-06-21 05:00:00
4611,1860,ZL01860,4,Worth the price,Good value compared with similar products I have tried.,Elena,1,2025-04-12 05:00:00
4612,1860,ZL01860,3,Worth the price,Good value compared with similar products I have tried.,Aisha,1,2025-07-03 05:00:00
4613,1860,ZL01860,3,Good build quality,Instructions were clear and setup took only a few minutes.,Yasmin,1,2025-05-05 05:00:00
4614,1861,ZL01861,4,Good build quality,"Would appreciate more colour options, but this shade works for me.",Elena,0,2025-04-29 00:00:00
4615,1861,ZL01861,5,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Marcus,1,2025-04-04 00:00:00
4616,1862,ZL01862,5,Love this,Colour is accurate and sizing feels true based on the chart.,Yasmin,1,2025-04-03 10:00:00
4617,1862,ZL01862,5,Would buy again,Packaging was neat and the item matched the listing details.,Yasmin,1,2024-12-26 10:00:00
4618,1863,ZL01863,3,Would buy again,Good value compared with similar products I have tried.,Hassan,1,2025-06-15 16:00:00
4619,1864,ZL01864,5,Worth the price,I bought this as a gift and the recipient liked it immediately.,Ivy,1,2024-05-02 11:00:00
4620,1865,ZL01865,4,Would buy again,Material quality is better than I expected at this price point.,Chloe,1,2025-05-04 19:00:00
4621,1866,ZL01866,5,Would buy again,Feels durable. A couple of small scuffs from shipping but fine overall.,Siti,1,2024-08-19 00:00:00
4622,1866,ZL01866,5,Would buy again,Works as advertised. Battery/performance is satisfactory so far.,Danial,1,2024-09-05 00:00:00
4623,1866,ZL01866,5,Better than expected,"Would appreciate more colour options, but this shade works for me.",Omar,0,2024-08-06 00:00:00
4624,1866,ZL01866,4,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Jonas,1,2024-06-17 00:00:00
4625,1867,ZL01867,2,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Priya,1,2024-01-16 05:00:00
4626,1868,ZL01868,4,Would buy again,Instructions were clear and setup took only a few minutes.,Chloe,0,2024-07-30 06:00:00
4627,1868,ZL01868,4,Exactly as described,Feels durable. A couple of small scuffs from shipping but fine overall.,Omar,1,2024-07-15 06:00:00
4628,1869,ZL01869,2,Useful addition,Colour is accurate and sizing feels true based on the chart.,Elena,0,2025-04-03 00:00:00
4629,1869,ZL01869,5,Not bad at all,Material quality is better than I expected at this price point.,Ravi,1,2025-03-20 00:00:00
4630,1869,ZL01869,5,Good build quality,Good value compared with similar products I have tried.,Yasmin,1,2025-02-28 00:00:00
4631,1869,ZL01869,3,Better than expected,Works as advertised. Battery/performance is satisfactory so far.,Elena,1,2025-02-07 00:00:00
4632,1870,ZL01870,3,Useful addition,Good value compared with similar products I have tried.,Farid,0,2024-06-26 18:00:00
4633,1870,ZL01870,3,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Ravi,1,2024-08-30 18:00:00
4634,1871,ZL01871,5,Exactly as described,"Would appreciate more colour options, but this shade works for me.",Nora,1,2024-10-15 11:00:00
4635,1871,ZL01871,4,Happy with it,Works as advertised. Battery/performance is satisfactory so far.,Ivy,1,2024-07-03 11:00:00
4636,1871,ZL01871,4,Would buy again,I bought this as a gift and the recipient liked it immediately.,Yasmin,1,2024-09-17 11:00:00
4637,1871,ZL01871,2,Not bad at all,Works as advertised. Battery/performance is satisfactory so far.,Wei,0,2024-07-28 11:00:00
4638,1872,ZL01872,3,Not bad at all,Works as advertised. Battery/performance is satisfactory so far.,Nora,1,2025-08-24 07:00:00
4639,1872,ZL01872,5,Better than expected,"Would appreciate more colour options, but this shade works for me.",Priya,1,2025-09-07 07:00:00
4640,1872,ZL01872,3,Useful addition,Used it for two weeks and it holds up well for daily use.,Danial,1,2025-05-15 07:00:00
4641,1872,ZL01872,3,Better than expected,Material quality is better than I expected at this price point.,Chloe,1,2025-06-19 07:00:00
4642,1873,ZL01873,4,Good build quality,Feels durable. A couple of small scuffs from shipping but fine overall.,Jonas,1,2024-09-04 13:00:00
4643,1873,ZL01873,5,Arrived quickly,"Would appreciate more colour options, but this shade works for me.",Ravi,0,2024-09-23 13:00:00
4644,1873,ZL01873,5,Not bad at all,Colour is accurate and sizing feels true based on the chart.,Ivy,1,2024-11-01 13:00:00
4645,1874,ZL01874,4,Exactly as described,Good value compared with similar products I have tried.,Ravi,1,2024-06-04 22:00:00
4646,1875,ZL01875,3,Better than expected,Colour is accurate and sizing feels true based on the chart.,Yasmin,0,2024-04-02 22:00:00
4647,1875,ZL01875,5,Exactly as described,Colour is accurate and sizing feels true based on the chart.,Priya,0,2024-04-16 22:00:00
4648,1876,ZL01876,4,Decent for the money,"Would appreciate more colour options, but this shade works for me.",Marcus,1,2025-05-14 11:00:00
4649,1876,ZL01876,5,Love this,Works as advertised. Battery/performance is satisfactory so far.,Danial,1,2025-05-23 11:00:00
4650,1877,ZL01877,2,Useful addition,Material quality is better than I expected at this price point.,Victor,1,2025-06-19 03:00:00
4651,1877,ZL01877,2,Would buy again,Good value compared with similar products I have tried.,Chloe,1,2025-05-15 03:00:00
4652,1877,ZL01877,2,Solid everyday pick,Packaging was neat and the item matched the listing details.,Zara,1,2025-05-11 03:00:00
4653,1877,ZL01877,5,Exactly as described,Good value compared with similar products I have tried.,Kai,1,2025-08-11 03:00:00
4654,1878,ZL01878,5,Nice finish,Packaging was neat and the item matched the listing details.,Nora,1,2025-05-02 02:00:00
4655,1878,ZL01878,4,Good build quality,Material quality is better than I expected at this price point.,Farid,0,2025-08-03 02:00:00
4656,1878,ZL01878,3,Worth the price,Packaging was neat and the item matched the listing details.,Aisha,0,2025-07-16 02:00:00
4657,1878,ZL01878,5,Decent for the money,Material quality is better than I expected at this price point.,Zara,0,2025-07-29 02:00:00
4658,1879,ZL01879,2,Arrived quickly,Good value compared with similar products I have tried.,Quinn,1,2025-08-30 03:00:00
4659,1880,ZL01880,5,Useful addition,Packaging was neat and the item matched the listing details.,Elena,1,2024-04-23 06:00:00
4660,1880,ZL01880,5,Reliable so far,"Would appreciate more colour options, but this shade works for me.",Farid,1,2024-06-11 06:00:00
4661,1880,ZL01880,3,Decent for the money,I bought this as a gift and the recipient liked it immediately.,Farid,0,2024-05-18 06:00:00
4662,1881,ZL01881,4,Nice finish,Instructions were clear and setup took only a few minutes.,Quinn,1,2025-07-12 23:00:00
4663,1882,ZL01882,3,Better than expected,"Would appreciate more colour options, but this shade works for me.",Lina,0,2024-07-31 09:00:00
4664,1882,ZL01882,3,Better than expected,Works as advertised. Battery/performance is satisfactory so far.,Chloe,1,2024-07-14 09:00:00
4665,1882,ZL01882,5,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Marcus,1,2024-07-11 09:00:00
4666,1882,ZL01882,4,Better than expected,Colour is accurate and sizing feels true based on the chart.,Yasmin,1,2024-05-03 09:00:00
4667,1883,ZL01883,4,Decent for the money,"Would appreciate more colour options, but this shade works for me.",Elena,1,2024-06-08 04:00:00
4668,1883,ZL01883,5,Nice finish,Packaging was neat and the item matched the listing details.,Uma,1,2024-08-04 04:00:00
4669,1884,ZL01884,3,Decent for the money,Works as advertised. Battery/performance is satisfactory so far.,Ivy,1,2024-11-11 21:00:00
4670,1884,ZL01884,5,Exactly as described,Material quality is better than I expected at this price point.,Ivy,1,2024-12-01 21:00:00
4671,1885,ZL01885,4,Exactly as described,I bought this as a gift and the recipient liked it immediately.,Siti,1,2025-03-06 11:00:00
4672,1885,ZL01885,5,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Chloe,1,2025-04-16 11:00:00
4673,1886,ZL01886,4,Worth the price,Good value compared with similar products I have tried.,Zara,1,2025-03-07 19:00:00
4674,1886,ZL01886,4,Arrived quickly,Packaging was neat and the item matched the listing details.,Ivy,1,2025-03-26 19:00:00
4675,1887,ZL01887,4,Useful addition,Colour is accurate and sizing feels true based on the chart.,Grace,1,2025-04-16 05:00:00
4676,1887,ZL01887,3,Would buy again,Packaging was neat and the item matched the listing details.,Tom,1,2025-05-16 05:00:00
4677,1887,ZL01887,3,Solid everyday pick,Packaging was neat and the item matched the listing details.,Zara,1,2025-06-04 05:00:00
